-12.313	3.9918e-14	6.3868e-14	38.8	-23	-120	0.145	-30.57	9.2021	5.66	-10.78	5.66	-0.1023	0.1023	0.1023	-0.1023
-5.2386	7.1297e-14	1.8537e-13	41.459	-23	-120	0.145	-30.57	10	5.66	-10.78	5.66	-0.087321	0.087321	0.087321	-0.087321
-117.68	5.2432e-15	6.2918e-15	41.481	-23	-120	0.145	-30.503	10	5.66	-10.78	5.66	-0.1023	0.1023	0.1023	-0.1023
-121.1	5.7969e-15	5.7969e-15	41.438	-23	-120	0.145	-30.637	10	5.66	-10.78	5.66	-0.1023	0.1023	0.1023	-0.1023
-118.86	6.571e-15	6.571e-15	41.395	-23	-120	0.145	-30.77	10	5.66	-10.78	5.66	-0.1023	0.1023	0.1023	-0.1023
-74.581	5.8058e-15	1.2773e-14	41.524	-23	-120	0.145	-30.37	10	5.66	-10.78	5.66	-0.1023	0.1023	0.1023	-0.1023
-0.67442	5.9162e-13	1.3016e-12	40.44	-4.2831	-119.05	0.18761	-43.656	11.307	8.8945	11.6	-3.577	-0.12527	0.12527	0.12527	-0.12527
-1.0727	3.7196e-13	8.1832e-13	47.759	-5.3302	-84.914	-0.15918	-43.458	14.526	14.521	9.2465	3.4521	-0.13165	0.13165	0.13165	-0.13165
-0.13128	3.066e-12	6.7453e-12	19.928	-4.5451	-82.174	0.091866	-43.95	4.8278	10.443	5.5376	-6.0642	-0.12721	0.12721	0.12721	-0.12721
-0.50608	8.1706e-13	1.7975e-12	42.005	-5.6187	-77.629	0.21992	-44.058	12.691	7.872	7.9172	-8.0581	-0.13136	0.13136	0.13136	-0.13136
-0.92607	4.2653e-13	9.3837e-13	45.866	-5.3622	-93.409	-0.097583	-41.321	13.298	16.488	0.86598	3.8165	-0.13235	0.13235	0.13235	-0.13235
-0.26443	1.1988e-12	3.8362e-12	47.996	-6.3514	-114.21	-0.060844	-42.971	13.948	15.089	7.0395	2.1041	-0.128	0.128	0.128	-0.128
-0.25519	1.3382e-12	3.7471e-12	39.319	-4.676	-69.812	0.1796	-44.312	11.909	15.907	3.2318	-2.3284	-0.1328	0.1328	0.1328	-0.1328
-0.14802	2.6719e-12	5.8782e-12	26.355	-5.1016	-62.881	-0.0028103	-42.852	7.2814	14.111	1.8767	0.21618	-0.12447	0.12447	0.12447	-0.12447
-0.3728	1.0582e-12	2.3281e-12	31.713	-5.6847	-102.03	0.13595	-42.371	8.4078	13.119	11.81	-7.2914	-0.12609	0.12609	0.12609	-0.12609
-0.096384	4.6066e-12	8.2918e-12	22.873	-4.787	-68.421	0.054786	-41.568	5.9153	11.969	9.9941	-0.67138	-0.12314	0.12314	0.12314	-0.12314
-0.33656	1.135e-12	2.724e-12	34.483	-4.9674	-103.42	-0.055071	-42.672	9.3758	9.4937	3.483	-1.291	-0.12423	0.12423	0.12423	-0.12423
-0.67446	5.8714e-13	1.4091e-12	37.727	-6.7179	-73.728	0.0076244	-42.541	11.027	11.656	4.4918	-7.0811	-0.12684	0.12684	0.12684	-0.12684
-0.11336	2.8625e-12	9.1599e-12	35.554	-6.6215	-113.02	0.023369	-43.823	9.7178	17.226	2.3545	1.3315	-0.1256	0.1256	0.1256	-0.1256
-0.29105	1.3279e-12	3.187e-12	30.805	-5.7877	-108.1	0.10895	-41.901	7.9176	10.146	6.5346	-1.9759	-0.12379	0.12379	0.12379	-0.12379
-0.10855	3.6067e-12	7.9348e-12	18.298	-5.9501	-87.511	-0.11815	-43.31	4.1268	6.2411	5.1247	-4.9332	-0.12911	0.12911	0.12911	-0.12911
-0.1262	3.2489e-12	6.4977e-12	23.539	-6.4109	-60.324	-0.025118	-43.166	6.3715	5.7118	12.873	-2.8241	-0.13029	0.13029	0.13029	-0.13029
-0.17718	2.2012e-12	5.2829e-12	27.479	-4.0216	-97.966	0.080412	-41.625	6.9485	7.8919	9.076	-4.2881	-0.13084	0.13084	0.13084	-0.13084
-0.038256	8.5345e-12	2.5604e-11	213.64	-5.4833	-1615.4	0.053817	-43.833	38.637	11.656	6.6282	-2.1935	-0.1279	0.1279	0.1279	-0.1279
-0.051529	6.5885e-12	1.9766e-11	208.06	-4.8774	-1615.5	0.099111	-43.955	36.641	6.771	8.8045	-2.0916	-0.13072	0.13072	0.13072	-0.13072
-0.031204	1.0479e-11	3.3534e-11	221.82	-6.7477	-1641.6	-0.020958	-43.329	40.748	17.283	7.9356	-5.7532	-0.12868	0.12868	0.12868	-0.12868
-0.34352	1.0611e-12	2.5466e-12	201	-6.125	-1631.8	0.19889	-45.212	34.523	5.6378	3.0771	-4.1251	-0.12469	0.12469	0.12469	-0.12469
-0.022659	1.5954e-11	3.829e-11	220.26	-6.4077	-1591	0.24761	-42.917	41.059	10.61	12.84	-1.0047	-0.12783	0.12783	0.12783	-0.12783
-0.074188	4.9536e-12	1.1889e-11	220.85	-5.3959	-1609.7	0.027024	-45.15	42.345	11.581	7.4069	-7.406	-0.1291	0.1291	0.1291	-0.1291
-0.054741	6.4851e-12	1.6861e-11	201.57	-5.325	-1581.1	-0.044058	-44.142	35.235	10.337	2.4018	0.42034	-0.12586	0.12586	0.12586	-0.12586
-0.022281	1.7504e-11	3.8508e-11	217.74	-5.4883	-1599.2	-0.098196	-43.103	40.01	7.9601	11.536	1.6807	-0.12424	0.12424	0.12424	-0.12424
-0.020819	2.099e-11	3.3584e-11	202.7	-6.8953	-1624.6	0.064406	-42.57	33.83	13.576	5.3516	3.4353	-0.12593	0.12593	0.12593	-0.12593
-1.0766	3.5947e-13	8.6273e-13	41.279	-7.9957	-92.68	0.065965	-27.448	10.093	-7.7978	6.1905	2.6267	-0.014189	0.014189	0.014189	-0.014189
-1.1063	3.087e-13	8.6435e-13	37.832	-32.27	-104.27	0.01094	-33.4	9.485	-1.0022	10.262	9.2088	-0.1464	0.1464	0.1464	-0.1464
-0.97869	4.0462e-13	8.9017e-13	50.309	-12.346	-117.53	0.027969	-14.606	11.306	-10.776	2.6112	-1.281	-0.080641	0.080641	0.080641	-0.080641
-1.0713	3.5237e-13	8.4569e-13	38.372	-3.0848	-99.302	0.18762	-6.8759	8.1952	-3.2095	8.8339	2.2008	-0.12002	0.12002	0.12002	-0.12002
-1.9647	1.9977e-13	4.395e-13	43.513	-21.447	-118.52	0.13314	-32.59	10.856	-2.2637	-3.3783	-7.7945	-0.058348	0.058348	0.058348	-0.058348
-0.060504	6.9747e-12	1.2555e-11	32.536	-9.8807	-110.77	0.34802	-42.608	8.5155	9.6193	-9.3641	11.33	-0.15245	0.15245	0.15245	-0.15245
-0.80436	4.8486e-13	1.1637e-12	48.784	-1.3171	-86.121	0.14468	-1.1273	11.074	3.4425	1.1957	0.10089	-0.038952	0.038952	0.038952	-0.038952
-2.3567	1.6909e-13	3.3818e-13	30.934	-24.338	-114.88	0.058033	-49.804	8.9697	1.051	5.0189	-7.1981	-0.074206	0.074206	0.074206	-0.074206
NaN	NaN	NaN	NaN	-34.499	-89.543	0.21316	-38.029	8.6989	4.2422	8.0273	-9.0894	-0.0031182	0.0031182	0.0031182	-0.0031182
-0.1397	3.8548e-12	5.3967e-12	35.264	-20.88	-113.84	0.32224	-39.822	9.1266	-4.6198	2.3057	-10.453	-0.17381	0.17381	0.17381	-0.17381
-4.0783	9.4279e-14	2.2627e-13	29.86	-28.727	-91.796	0.10235	-51.376	9.2192	11.059	-4.2128	6.042	-0.025305	0.025305	0.025305	-0.025305
-2.1225	1.9152e-13	3.8303e-13	42.467	-16.945	-96.908	0.087004	-21.964	9.9701	7.1967	-10.087	-4.7849	-0.16284	0.16284	0.16284	-0.16284
-1.051	3.7203e-13	8.9287e-13	43.418	-2.89	-87.297	0.047052	-13.433	9.9191	0.38089	9.2734	0.75638	-0.091562	0.091562	0.091562	-0.091562
-0.23649	1.4483e-12	3.7655e-12	41.66	-36.437	-105.5	0.35695	-36.285	10.983	11.567	5.0389	-9.6363	-0.16761	0.16761	0.16761	-0.16761
-1.7308	2.21e-13	5.304e-13	50.977	-9.4264	-80.015	0.075139	-11.65	11.995	-0.2644	-2.6731	9.2336	-0.11609	0.11609	0.11609	-0.11609
-0.16025	2.4493e-12	4.8986e-12	27.125	-13.692	-110.77	0.37741	-56.426	8.4327	-2.8838	-9.3289	6.9642	-0.13317	0.13317	0.13317	-0.13317
NaN	NaN	NaN	NaN	-44.178	-117.02	0.01246	-58.804	11.067	-6.2473	-5.9007	4.6056	-0.07906	0.07906	0.07906	-0.07906
-1.142	3.4501e-13	7.5901e-13	41.236	-23.021	-96.537	0.036586	-41.751	11.774	-11.43	-1.4707	11.557	-0.14277	0.14277	0.14277	-0.14277
-1.2472	2.8905e-13	6.9371e-13	40.629	-32.051	-100.65	0.1433	-35.493	10.649	5.1483	0.79308	-7.8644	-0.19852	0.19852	0.19852	-0.19852
-1.4118	2.7199e-13	5.9839e-13	50.069	-27.45	-103.56	0.21441	-6.6416	11.253	7.1105	-3.9115	9.8856	-0.030241	0.030241	0.030241	-0.030241
-1.3395	2.9227e-13	6.4299e-13	40.868	-16.707	-98.306	0.094349	-2.3518	8.8432	-4.3214	2.5884	-0.45025	-0.013898	0.013898	0.013898	-0.013898
-0.069945	4.3892e-12	1.4045e-11	47.805	-19.876	-85.141	0.39465	-20.62	11.531	4.1456	10.4	5.8596	-0.15823	0.15823	0.15823	-0.15823
-0.65916	5.7725e-13	1.3854e-12	42.066	-24.791	-108.55	0.22587	-22.659	9.7333	7.2299	6.5511	1.6283	-0.029358	0.029358	0.029358	-0.029358
-0.62234	6.355e-13	1.3981e-12	38.251	-3.2723	-115.72	0.13287	-42.852	10.47	9.9531	4.1415	-6.9015	-0.12203	0.12203	0.12203	-0.12203
-1.1076	3.4715e-13	8.3316e-13	34.092	-8.8244	-89.45	0.16518	-30.96	8.3116	-9.8056	7.8175	-9.372	-0.0050343	0.0050343	0.0050343	-0.0050343
-0.97995	3.9951e-13	9.5883e-13	43.397	-5.6703	-101.47	0.16786	-15.358	9.7482	-4.1071	-3.0908	-10.701	-0.053529	0.053529	0.053529	-0.053529
-0.1636	1.8551e-12	5.9364e-12	42.178	-10.935	-112.54	0.3878	-35.665	10.806	-9.4145	11.162	-9.2168	-0.01069	0.01069	0.01069	-0.01069
-1.3907	2.7972e-13	6.7132e-13	38.126	-12.243	-96.433	0.29081	-39.126	10.268	-1.9561	8.6058	-2.864	-0.10568	0.10568	0.10568	-0.10568
-4.0953	8.6075e-14	2.4101e-13	51.18	-25.799	-81.463	0.014455	-6.5058	11.882	3.1127	-0.43716	1.5339	-0.12703	0.12703	0.12703	-0.12703
NaN	NaN	NaN	NaN	-42.541	-119.26	0.22128	-23.781	11.369	-6.8623	-11.358	-6.7258	-0.17504	0.17504	0.17504	-0.17504
-1.8708	2.4279e-13	6.7983e-13	29.913	-34.388	-94.499	0.15736	-52.848	9.4563	-11.22	-8.4247	10.517	-0.028853	0.028853	0.028853	-0.028853
-0.3195	1.3208e-12	2.6416e-12	36.31	-23.664	-104.39	0.27685	-29.529	8.6346	7.7404	0.66139	-1.7871	-0.18942	0.18942	0.18942	-0.18942
-0.093214	6.7265e-12	5.3812e-12	45.829	-0.31675	-98.252	0.015147	-0.050599	10.093	-11.781	-10.573	-11.78	-1.8149e-07	1.8149e-07	1.8149e-07	-1.8149e-07
-0.078596	7.9648e-12	6.3718e-12	44.572	3.2891	-99.878	-0.021374	3.7078	9.762	-12.33	-10.557	-10.682	-0.0022233	0.0022233	0.0022233	-0.0022233
-0.096079	6.9994e-12	5.5996e-12	44.498	-1.27	-94.853	0.019171	-3.6799	9.8258	-12.989	-9.2703	-12.71	-0.011782	0.011782	0.011782	-0.011782
-0.092615	6.6458e-12	5.3166e-12	46.931	0.60784	-101.56	0.03483	-5.7439	10.372	-11.687	-11.665	-10.226	-0.019013	0.019013	0.019013	-0.019013
-0.080785	8.7516e-12	5.251e-12	45.539	1.8801	-99.608	0.03942	-1.1698	9.9967	-13.305	-9.8524	-13.4	0.0032216	-0.0032216	-0.0032216	0.0032216
-0.10714	5.1334e-12	6.1601e-12	45.234	2.0833	-101.27	0.012517	1.2857	9.8899	-9.8098	-8.7172	-9.8251	0.010306	-0.010306	-0.010306	0.010306
-0.13953	4.2787e-12	4.2787e-12	45.969	-4.8952	-96.305	-0.011641	0.85097	10.168	-11.018	-8.4218	-12.746	0.0074149	-0.0074149	-0.0074149	0.0074149
-0.12603	4.9353e-12	3.9482e-12	46.215	-5.7302	-97.189	-0.0082385	5.4944	10.265	-10.603	-12.748	-11.699	0.015692	-0.015692	-0.015692	0.015692
-0.073319	8.6471e-12	6.9177e-12	46.187	5.0784	-98.651	0.0032126	-1.4362	10.187	-12.157	-11.498	-11.001	-0.015116	0.015116	0.015116	-0.015116
-0.10484	6.5626e-12	5.2501e-12	45.27	-2.9438	-95.405	0.025438	3.4615	10.017	-14.007	-10.965	-12.059	0.017805	-0.017805	-0.017805	0.017805
-0.12161	5.3284e-12	4.2627e-12	47.107	-1.9683	-98.001	0.048094	-3.3908	10.448	-9.8735	-12.167	-13.946	-0.0070941	0.0070941	0.0070941	-0.0070941
-42.127	1.3566e-14	3.5272e-14	40.543	-20.434	-98.652	0.1688	-30.351	10.069	1.3401	3.1813	-0.22133	-0.10143	0.10143	0.10143	-0.10143
-18.409	2.2408e-14	6.2743e-14	39.652	-25.938	-98.175	0.14641	-31.808	9.9684	1.4993	0.89211	0.6689	-0.10462	0.10462	0.10462	-0.10462
-8.7757	4.6777e-14	9.3554e-14	38.209	-22.217	-98.843	0.17401	-33.879	9.7088	2.5973	4.6405	1.7715	-0.098305	0.098305	0.098305	-0.098305
-14.552	4.3741e-14	4.3741e-14	40.75	-23.871	-101.47	0.13808	-30.558	10.114	0.40827	3.219	-1.9307	-0.11365	0.11365	0.11365	-0.11365
-6.7546	5.3741e-14	1.3973e-13	41.512	-17.307	-94.992	0.20677	-29.67	10.345	-0.93346	3.1559	-2.4426	-0.094607	0.094607	0.094607	-0.094607
-4.8708	6.5493e-14	2.0958e-13	41.242	-24.102	-95.958	0.13329	-26.518	9.9948	3.589	5.1179	-0.098893	-0.092799	0.092799	0.092799	-0.092799
-53.692	1.2264e-14	1.717e-14	41.236	-16.338	-97.603	0.16347	-25.365	9.8505	2.2952	4.4134	-1.4857	-0.11747	0.11747	0.11747	-0.11747
-17.938	2.9936e-14	8.9809e-14	39.573	-15.632	-99.937	0.15803	-35.569	10.278	2.8544	1.3568	1.2448	-0.087592	0.087592	0.087592	-0.087592
-6.4645	5.1203e-14	1.4337e-13	39.412	-18.996	-96.412	0.17915	-34.944	10.229	0.28282	2.6339	1.1604	-0.081796	0.081796	0.081796	-0.081796
-37.818	1.687e-14	1.687e-14	40.837	-20.949	-102.12	0.18881	-27.081	9.8068	-0.17178	3.7981	-0.73956	-0.11231	0.11231	0.11231	-0.11231
-45.849	9.3131e-15	1.8626e-14	42.403	-19.83	-100.87	0.19716	-28.889	10.442	0.86059	2.1465	-0.65467	-0.10935	0.10935	0.10935	-0.10935
-35.431	1.7541e-14	4.9115e-14	40.489	-26.246	-98.68	0.17176	-30.313	10.068	-4.6085	0.82341	1.8511	-0.10127	0.10127	0.10127	-0.10127
-13.654	3.9474e-14	1.1842e-13	41.994	-21.398	-101.17	0.16469	-26.131	10.085	-4.5088	2.9205	1.8858	-0.10798	0.10798	0.10798	-0.10798
-32.231	1.6785e-14	3.357e-14	40.288	-26.672	-99.353	0.15433	-33.414	10.313	-4.8062	2.5127	-0.27875	-0.10302	0.10302	0.10302	-0.10302
-119.72	1.6572e-14	6.6289e-15	42.426	-23.182	-98.091	0.13845	-28.37	10.463	-6.6159	0.025511	0.40151	-0.11671	0.11671	0.11671	-0.11671
-12.645	4.6421e-14	5.5705e-14	40.062	-25.395	-95.716	0.17461	-29.167	9.8806	-3.8658	2.0909	0.42729	-0.1183	0.1183	0.1183	-0.1183
-6.7972	7.3927e-14	2.07e-13	41.265	-31.551	-95.276	0.19283	-26.759	10.05	-3.5691	1.5703	3.7646	-0.090337	0.090337	0.090337	-0.090337
-2.7373	1.4887e-13	2.9773e-13	37.659	-22.392	-99.518	0.19803	-35.731	9.7213	-2.7113	-0.26883	2.5816	-0.11188	0.11188	0.11188	-0.11188
-5.8149	7.2744e-14	2.3278e-13	40.84	-28.993	-102.09	0.163	-31.63	10.255	-5.557	-1.2532	1.2931	-0.083193	0.083193	0.083193	-0.083193
-6.4926	4.8825e-14	1.4647e-13	41.249	-24.989	-96.484	0.20907	-24.334	9.823	-2.3976	1.1236	2.8799	-0.10094	0.10094	0.10094	-0.10094
-17.269	2.5623e-14	7.687e-14	39.646	-27.824	-100.83	0.14517	-34.289	10.186	-5.8507	0.36421	3.8562	-0.096852	0.096852	0.096852	-0.096852
-7.4628	5.4068e-14	1.4058e-13	39.764	-30.177	-97.688	0.18424	-31.436	9.9831	-6.4808	-0.80166	1.8258	-0.088869	0.088869	0.088869	-0.088869
-0.98002	4.2958e-13	9.4508e-13	52.166	-22.802	-118.83	0.21065	-16.777	11.961	-10.476	0.86879	-12	-0.0064792	0.0064792	0.0064792	-0.0064792
-0.47598	1.0273e-12	1.6437e-12	53.522	-17.125	-116.76	0.23328	-16.915	12.342	-9.2984	-0.86696	-14.212	0.0017706	-0.0017706	-0.0017706	0.0017706
-0.40548	1.2664e-12	1.7729e-12	51.532	-21.918	-122.11	0.24412	-14.392	11.597	-10.849	-0.017068	-13.791	-0.013453	0.013453	0.013453	-0.013453
-1.2588	3.0584e-13	7.3401e-13	51.906	-20.872	-117.83	0.18543	-12.981	11.695	-9.9452	-1.4613	-11.003	-0.026306	0.026306	0.026306	-0.026306
-0.63913	6.7671e-13	1.2181e-12	52.416	-20.202	-120.87	0.23843	-18.325	12.078	-10.167	3.1967	-12.775	-0.017175	0.017175	0.017175	-0.017175
-1.4898	2.5608e-13	6.1459e-13	53.014	-27.399	-121.6	0.18792	-11.891	11.918	-12.489	2.0326	-11.297	0.010002	-0.010002	-0.010002	0.010002
-1.5146	2.5453e-13	6.1086e-13	50.214	-24.93	-114.96	0.1779	-21.964	11.867	-11.5	1.45	-11.709	-0.0061579	0.0061579	0.0061579	-0.0061579
-1.1263	3.5292e-13	7.7643e-13	50.53	-19.011	-116.15	0.20483	-20.085	11.757	-8.1004	1.1678	-10.005	0.00016112	-0.00016112	-0.00016112	0.00016112
-0.98847	4.3856e-13	9.6483e-13	53.69	-25.941	-118.2	0.22548	-14.351	12.261	-8.8254	0.64634	-10.546	0.0074472	-0.0074472	-0.0074472	0.0074472
-0.83754	5.5042e-13	9.9076e-13	51.167	-23.29	-119.45	0.21128	-21.014	11.972	-11.158	-0.11242	-13.236	-0.0084114	0.0084114	0.0084114	-0.0084114
-1.3233	2.9359e-13	6.459e-13	52.899	-28.499	-119.9	0.19757	-16.597	12.165	-11.981	2.7043	-12.43	-0.019037	0.019037	0.019037	-0.019037
-0.97627	3.9538e-13	9.4892e-13	48.601	-2.1173e-05	-104.47	3.1435e-07	-27.46	12	-1.011	-0.29029	-5.3025	-0.080245	0.080245	0.080245	-0.080245
-0.82182	4.8551e-13	1.1652e-12	49.382	1.4521	-105.85	0.0094275	-24.992	11.96	-0.24308	-0.18033	-7.3319	-0.074957	0.074957	0.074957	-0.074957
-1.0673	3.6634e-13	8.0596e-13	48.588	-2.7625	-106.9	0.024542	-31.336	12.392	-2.1762	0.58893	-3.0179	-0.066172	0.066172	0.066172	-0.066172
-1.0666	3.647e-13	8.0234e-13	46.919	-4.6982	-102.62	-0.029447	-29.556	11.767	-1.3243	-1.5617	-6.1413	-0.087733	0.087733	0.087733	-0.087733
-0.8027	4.8835e-13	1.172e-12	49.314	4.2199	-108.09	-0.032896	-28.655	12.274	-0.016586	-2.0345	-3.4159	-0.063697	0.063697	0.063697	-0.063697
-0.82686	4.8497e-13	1.0669e-12	50.062	-0.54585	-104.33	-0.00065314	-25.517	12.234	-2.623	-2.4297	-4.5593	-0.090211	0.090211	0.090211	-0.090211
-0.67131	6.0777e-13	1.3371e-12	46.959	5.242	-106.66	0.00045018	-33.307	12.148	-3.1729	-0.93803	-4.8542	-0.08223	0.08223	0.08223	-0.08223
-1.0697	3.7207e-13	8.1855e-13	49.033	-5.3892	-101.43	-0.01969	-22.286	11.719	0.72756	-0.73728	-6.3984	-0.06995	0.06995	0.06995	-0.06995
-0.99132	4.035e-13	8.877e-13	49.416	0.40346	-101.02	-0.010437	-23.126	11.895	-0.77147	1.5244	-5.7495	-0.078606	0.078606	0.078606	-0.078606
-1.0125	3.8372e-13	9.2093e-13	47.812	2.7399	-103.51	0.019697	-29.951	12.057	-1.91	0.95085	-6.9085	-0.094237	0.094237	0.094237	-0.094237
-1.6558	2.4339e-13	5.3546e-13	47.646	-2.2792	-104.84	0.034161	-26.437	11.617	1.1882	1.979	-4.2517	-0.096444	0.096444	0.096444	-0.096444
-0.70859	8.2841e-13	9.9409e-13	51.751	-16.35	-119.7	1.4962e-07	-19.84	12	-12	1.5499	-7.8248	-0.2	0.2	0.2	-0.2
-1.2403	3.5033e-13	6.3059e-13	52.798	-20.868	-121.95	-0.034877	-17.578	12.121	-10.877	3.6036	-8.0978	-0.21127	0.21127	0.21127	-0.21127
-0.56817	1.1616e-12	1.1616e-12	50.809	-14.614	-120.74	-0.028907	-21.642	11.85	-11.169	0.48146	-8.8137	-0.18801	0.18801	0.18801	-0.18801
-0.5344	1.0638e-12	1.2766e-12	52.162	-10.492	-118.38	-0.012755	-14.959	11.801	-13.118	0.64167	-5.6053	-0.20254	0.20254	0.20254	-0.20254
-0.97549	6.0431e-13	7.2517e-13	51.477	-18.041	-118.97	0.039535	-16.118	11.706	-12.035	3.1524	-9.2818	-0.20451	0.20451	0.20451	-0.20451
-0.797	7.133e-13	9.9862e-13	52.496	-16.872	-122.16	0.0013581	-17.342	11.996	-9.7021	-0.24615	-7.4353	-0.2127	0.2127	0.2127	-0.2127
-0.49181	1.2749e-12	1.5299e-12	51.701	-11.929	-117.16	-0.017081	-22.774	12.242	-11.604	2.1628	-10.017	-0.19462	0.19462	0.19462	-0.19462
-0.67607	5.8426e-13	1.2854e-12	50.219	-19.782	-116.48	0.021896	-24.234	12.007	-10.182	2.6465	-7.2992	-0.21924	0.21924	0.21924	-0.21924
-0.55415	1.0954e-12	1.0954e-12	50.807	-16.077	-117.68	0.031249	-25.3	12.23	-13.865	1.9239	-8.7538	-0.18354	0.18354	0.18354	-0.18354
-0.68912	8.9534e-13	1.0744e-12	52.872	-13.545	-120.26	-0.0077777	-20.725	12.353	-12.71	1.3526	-6.7059	-0.1858	0.1858	0.1858	-0.1858
-0.7509	7.8772e-13	9.4527e-13	50.56	-22.272	-123.64	0.0082188	-19.559	11.62	-14.319	-0.82202	-6.2789	-0.19611	0.19611	0.19611	-0.19611
-1.8371	2.131e-13	4.6883e-13	53.376	-24.234	-105.34	2.0899e-07	-5.322e-05	12	-11.035	12	0.065407	-0.10695	0.10695	0.10695	-0.10695
